Company,Ticker,Sector,Industry,Market_Cap,Revenue_2023,Revenue_2022,Revenue_2021,EBITDA_2023,EBITDA_2022,EBITDA_2021,NetIncome_2023,NetIncome_2022,NetIncome_2021,TotalAssets,TotalDebt,TotalEquity,Cash,Employees,Founded,Headquarters,EBITDA_Margin_2023,Net_Margin_2023,Revenue_Growth_YoY,Debt_to_Equity,ROE,ROA,Current_Ratio,PE_Ratio
Company_302,QLA,Finance,Insurance,20521.115214838563,1066.3393772790168,1584.952346029641,7397.478027426531,1644.7277930246198,643.7755666156185,1052.7550200505545,491.00324103484184,577.124263482564,514.4040372164834,31807.966737939652,5395.417233892441,1650.6894125031347,2305.0555708510387,29933,1980,Boston,154.24055681236112,46.045682218707626,-32.72104489764421,3.268584140071956,29.745343813060256,1.5436486245101197,2.5809776042547696,49.623095433255266
Company_303,RLA,Energy,Hardware,69485.98627505625,6775.506379630244,8821.603481488679,7886.245798227123,1376.4904373310176,446.07047764812773,1279.7037826276526,17.732047632141914,680.6993041716287,719.1765117302268,19758.83634365333,12649.642370163301,13189.210596856376,2216.937022191236,30612,1954,New York,20.315683584466438,0.2617080796418584,-23.19416312637471,0.9590901803613873,0.13444358554990635,0.08974236804100848,0.7458623039755328,25.217354613049242
Company_304,SLA,Finance,Software,95330.60452788786,2469.3896368188502,5654.609438406324,3845.2024864520754,1752.6134038963507,495.8612470541353,15.88682686354279,78.81732652455662,249.52280116939806,184.14901679343973,39776.78303702141,13643.157256162873,9336.911428639469,2315.8318949727563,36834,1993,Los Angeles,70.97354657056573,3.191773600625121,-56.32961632952648,1.4612066699395574,0.8441477369357622,0.19814907216402855,1.0875782470297966,34.35265007683008
Company_305,TLA,Finance,Hardware,60008.31595228707,1163.7604710261905,250.5239193023052,7285.558976304379,546.5637174466938,1477.2218349770217,1598.9669777507984,132.57438379880227,165.17074118335557,496.57380887119916,48306.98309543044,18324.705528995804,15334.827841934753,3985.795898507287,15783,2018,Los Angeles,46.96531039284572,11.391896107443804,364.5306820471263,1.1949730194482462,0.86453128242016,0.2744414478066279,1.3607700832998981,7.7793073830589865
Company_306,ULA,Technology,E-commerce,52651.60846647132,2210.718920752437,7057.388002142358,1709.6683382145557,528.7166931175437,175.62611231642725,645.0973236590586,360.8221463311608,414.56179034829836,538.0678404113997,45398.94550534087,2840.908567867392,2103.2689012853834,141.72960629194978,24359,1990,Chicago,23.916052292056673,16.321484515469383,-68.67511152736189,1.3507110603552452,17.15530268672015,0.7947808970336385,0.8009453737638346,31.134586262648973
Company_307,VLA,Healthcare,Renewable Energy,50177.59937259246,8445.160276316352,4068.3909167522897,5697.810011565819,1466.4267472001366,321.39503356697617,584.3335337715407,601.0323721918263,-29.303391815633816,225.38616898666095,27205.17384777843,19924.867411588308,14498.740097362002,4089.4809477159015,17244,2009,San Francisco,17.364107953197653,7.116885322796826,107.57986263173413,1.3742481952079113,4.145411036791963,2.209257605023195,2.727554207418029,41.61239660153102
Company_308,WLA,Retail,Hardware,25630.909311561645,9111.14488416978,1474.3002420989956,5051.487103396053,67.31434928757221,1162.2584533216532,450.65951947864215,394.644674902092,245.2645520570531,55.481080621588916,31477.05871459983,17651.313547298087,28792.9851473309,1002.1144976118795,48665,1974,Boston,0.7388132901335811,4.331449888232707,517.9979236249756,0.6130421509606606,1.3706278556486369,1.2537533397904366,1.516934371430013,39.30625461682278
Company_309,XLA,Consumer Goods,Biotech,1853.2812565862475,297.73203252247845,5320.755462900588,3697.6197514587325,1040.8505443279544,23.359021346822736,682.0717252553069,689.8749773209469,342.69370196743586,558.997285681,12417.929255444904,16281.525889186336,17858.721593376842,1093.277342178036,46774,2018,New York,349.59306713138807,231.71002846959775,-94.40432783279668,0.9116848484397992,3.86295835182736,5.555475177300246,1.5390694550728878,16.62351931074165
Company_310,YLA,Energy,Banking,67257.56088333266,4536.046324102457,4442.311737985787,1713.6260966975315,1257.3372338290394,652.1490938717707,1593.0758309122152,428.2018667880766,385.88560618961316,409.2666086696047,45921.04415281859,16036.280187209031,13808.337059036323,3607.56136656534,34764,1990,Miami,27.718791740466347,9.439980022091254,2.110040709551176,1.1613476784820167,3.1010386330905555,0.9324741514219118,2.0468674561440157,8.675589418985929
Company_311,ZLA,Manufacturing,Insurance,25783.686470757217,8334.073849920387,4222.474983149392,3945.9428743357707,1870.437162643472,1150.3837410499407,1438.8816454687355,402.1597408756863,49.43625851829424,736.942034666677,23476.550667709373,3714.465295388555,9420.674338965706,301.47281896026414,35941,1951,New York,22.443251599712422,4.825488088031857,97.37414391273201,0.39428868483700985,4.26890609318992,1.7130273802481282,2.816463458045953,36.968981675558524
Company_312,AMA,Healthcare,Biotech,52209.94480567674,933.7088106532735,8862.725477747406,5364.617707089859,577.9540962422108,1058.5970256452874,184.07696204970043,962.420335688342,74.78498788336594,483.2272862496927,13027.268664407591,14379.471514705861,23416.23033358829,3383.4276581115914,18510,1961,Austin,61.89875147883017,103.0749977624159,-89.46476664545645,0.6140814003729677,4.110056665730027,7.387736911558564,1.7728949139065064,6.1101479543219215
Company_313,BMA,Consumer Goods,Renewable Energy,22849.208403748176,5379.752788341534,8964.343476996228,6424.235230501306,1692.8277623325985,1147.1243273727548,76.08015875289111,127.47744364855853,825.064556447055,229.5018061358761,6078.199597558983,14077.866780737419,9334.002856060511,1380.8417188756498,29555,1987,Los Angeles,31.46664593958902,2.3695780952019763,-39.987208186001126,1.508234676786792,1.3657317831844051,2.097289527967356,2.563599739371572,11.597373516200143
Company_314,CMA,Finance,Hardware,79218.24174717233,6201.278408706032,499.2589628866814,5018.121224652025,624.7462684590945,670.0180282928143,1233.8729550920395,792.0287119398716,300.35662683983065,752.4376424057193,20916.673179651538,15459.537101079188,14774.379304645643,4492.785016284316,2736,1989,San Francisco,10.07447541110245,12.772023117490342,1142.0965610413202,1.0463747262951415,5.360825626636151,3.7865902724453546,2.8412333282755644,42.149067868418705
Company_315,DMA,Retail,Hardware,20890.222628866723,8070.680166671183,7666.181338696828,2384.2876421877927,1904.9975559410243,99.24966205450401,248.35571266295207,491.3392518566658,475.79247112230973,480.6350749708131,1831.4873364578566,19211.298814980393,1815.3487356572477,758.1566659808418,29875,1976,Boston,23.603928251399857,6.0879534526186365,5.2764056849601655,10.582704269229534,27.065832707828243,26.827335470794377,0.6237815742557338,31.971136421111122
Company_316,EMA,Healthcare,Insurance,95378.3208478951,9041.587838155578,6451.985702222694,6563.35009090963,1337.9903808387096,234.79196385118763,1227.2139578058323,131.211165590731,223.44285510019677,637.3107908921781,27289.754811278963,17212.820212249844,6784.541935376294,3058.5032711040917,21354,1984,Chicago,14.798179310854879,1.451196050289074,40.13651386488304,2.537064458618482,1.9339723571692182,0.48080741838142466,2.4063350944388366,31.321890229042474
Company_317,FMA,Real Estate,Insurance,4102.924217027805,1282.543951246429,5638.496513758833,7481.919713055859,421.00346390429274,1325.6968068981269,1387.657190565976,472.9703962922622,569.2657958436578,633.5137850085333,13773.082729289084,6008.223917934055,518.511740539457,4817.315947944122,14641,1996,Chicago,32.82565587675527,36.87751954485537,-77.25379543790058,11.587440453485447,91.21691165569099,3.434019860248637,0.8222564626837474,37.39985611823508
Company_318,GMA,Consumer Goods,Hardware,62690.64752103471,3625.0662612795336,7121.334270396216,1946.1545457203724,1282.01164048602,431.8717368908341,1144.7198501483244,861.0458380168236,26.801799126760045,679.9361197359532,30085.1874663006,2629.498768253777,13112.484733111503,846.2584527512346,22094,1972,Austin,35.365191918823314,23.752554462629373,-49.09568735806805,0.20053398129904362,6.566610795301978,2.8620258357416226,0.7644913006819973,27.776293371258994
Company_319,HMA,Technology,Insurance,93680.14111354866,5183.826880743523,8557.485090141523,4331.942866602635,794.4390842538169,1528.283600109683,793.8425096283617,419.09276162097535,390.3124894098283,662.1065016827708,41765.13554271455,8130.047849560203,10332.345866180489,2485.0437189936897,14402,1968,Boston,15.325339802626075,8.084621096776756,-39.42347750374177,0.7868540169731659,4.05612401141871,1.0034512187620117,2.7708680256075238,32.205834961620894
Company_320,IMA,Healthcare,Banking,56186.65574919639,9785.474996004754,6981.192456547934,939.5006478599271,1559.0725294949857,315.26310752782433,721.2873729189448,131.5056393941877,589.5830655332298,689.5787625737321,15227.732382967366,1732.013750042934,9305.546393211416,3378.1911967643623,40924,1966,Miami,15.932517635899423,1.3438861112810494,40.1691051623505,0.18612703401344308,1.4131963222506068,0.8635930556625775,1.1086676101669002,25.599407571686037
Company_321,JMA,Retail,Software,21392.830234658846,7122.031658693604,288.23342780980494,3409.5705260731734,1553.971479753546,616.3319908362322,906.3419912981851,125.47715610850187,641.9953911261723,-52.948807058116344,42774.58959889952,4044.108089791196,26294.741935395756,1795.0197444375608,24144,2008,Los Angeles,21.819216120117492,1.7618168820597209,2370.924941916585,0.15379911693856027,0.4771948567390013,0.29334508474566423,1.204493375991231,17.038716361175403
Company_322,KMA,Manufacturing,Renewable Energy,24202.638977109676,1323.308225275604,1200.8485704624704,4707.881957398863,1472.1709848102635,585.54408582063,65.09462860428715,39.947375630711804,814.694560337057,344.18929363050773,23225.067671143563,857.1786483708092,21994.792158348522,2663.9370006137906,37839,2002,Chicago,111.24928846442074,3.0187506483904767,10.197759969516547,0.03897189126406232,0.18162197370684885,0.1720011161919894,0.5097959373777332,49.97573064768529
Company_323,LMA,Real Estate,Software,78885.57845862054,5146.288145352979,2770.597037858415,1294.9878472551397,576.5027303044627,682.9884872531591,1212.5330541986675,493.62796779346763,-22.516373444517313,-83.77389193697898,6014.276797169095,8268.92440257785,28029.19105294604,3205.142281985647,30347,1977,Miami,11.202301814853412,9.591922446845622,85.746540367736,0.2950111684264514,1.7611209929713056,8.207603082482288,2.952744061283774,38.317023362345886
Company_324,MMA,Finance,Insurance,75897.37755539783,1042.964446331408,344.4880063655652,3288.644572632187,1987.2205639102451,323.0422457888041,1079.5045062075963,90.7356728267313,624.786974958386,354.8183014140435,34318.61379437944,4137.176200693269,22496.03580935481,4978.314345132399,4705,1970,Chicago,190.53579159867107,8.699785802468238,202.7578397677598,0.18390689967575774,0.40334072009700284,0.26439201003390067,2.807934971548162,5.713332900434434
Company_325,NMA,Real Estate,Insurance,88985.90516456748,710.5783778474788,4105.571116700248,1717.2836862049915,1137.371149519782,1172.6818959005523,491.1708608567205,405.9798366459109,179.33948527655951,232.45204800960238,8817.457877732755,17722.632927354065,795.3071114945246,4417.9254728967535,35901,2015,San Francisco,160.06272988001214,57.133716603610466,-82.6923378587438,22.284011636775208,51.0469264989976,4.60427304871119,2.3076428136508245,27.848846833819895
Company_326,OMA,Consumer Goods,Oil & Gas,11904.086008977678,3956.208656859546,2245.472678124956,223.9976542106092,726.5982652564054,170.7816116718325,418.35975998304446,1.7682833014038977,0.9416255563988472,79.11016497366944,49992.61297983361,143.46444285925057,19340.842765551955,749.1563052314589,18755,1993,Chicago,18.366024855554052,0.04469641150847609,76.18600731152566,0.007417693458258996,0.009142741724540533,0.003537089173788937,1.0232651895855214,8.263504262951663
Company_327,PMA,Retail,Oil & Gas,40850.10919352406,9208.396520204446,5887.270132733588,814.3099245541199,1896.2345688347848,472.81750191604016,546.1678597459944,342.48645505189626,-48.77570359568675,346.86388000754437,7042.60606268932,8079.3095010982,10845.938745766487,3875.5584129611916,38242,1979,Miami,20.592451298922608,3.7192843976737477,56.411992529528895,0.7449156491181373,3.157739160066523,4.863064212356539,1.4163779684480655,21.800892246432426
Company_328,QMA,Technology,Insurance,80046.89700006785,7101.56045052069,1794.397898043609,2997.1030778910126,220.5519994644633,1134.4898087965487,202.98136003230528,984.5275854874096,680.6820746878624,251.21469462559554,29349.632681688367,18235.702142706534,16845.92877167687,913.7675076698781,46107,1969,Boston,3.105683617018177,13.863538758093984,295.7628605262723,1.0824990648996626,5.844305759755437,3.354480092357918,2.1105325399740447,34.28259729502101
Company_329,RMA,Finance,Oil & Gas,89503.33268878797,9205.94646061642,944.1578199530893,4398.595415508497,1483.613947224454,1364.8990527773547,974.6787611323061,83.46606870204158,697.4205539416644,548.1002001634512,5220.652805902778,9329.815511020088,5632.333285893205,1720.5113762792107,21627,2012,Chicago,16.115822024073697,0.9066538574726055,875.0431830426211,1.6564743308759144,1.4819092632726738,1.5987668938196757,1.874692302890526,32.88121667721891
Company_330,SMA,Energy,Biotech,83792.83999714354,2233.0827820297272,1172.2882197023648,6827.143657993613,321.65950163637325,1754.8205455917896,1349.6357847438328,450.964266478559,881.4214249220253,-12.360943802796214,15850.222297579981,12800.665859308168,10825.202619958773,4645.44413230492,46478,2004,Miami,14.404280227533958,20.194695427666222,90.48922820334151,1.18248741466577,4.1658736774783485,2.845160515808112,1.1391655583295361,21.4054892383939
Company_331,TMA,Real Estate,E-commerce,20299.334128045823,8285.991687016285,5107.633263834407,6121.2813384332485,1430.0786588643084,381.4455767389334,914.4122509298578,854.4954680856016,332.11623680192935,769.931693200985,23158.539904984184,2941.434169690905,11988.32306229136,4760.926911633159,14822,2003,Chicago,17.25899219890803,10.31253108091517,62.22761617767007,0.24535826690749032,7.127731407016985,3.6897639989026123,2.2458449281985065,18.22075117944474
Company_332,UMA,Manufacturing,Oil & Gas,70513.51975449348,3780.09714770296,257.6532704235622,5655.278299726347,53.18318959832782,1139.8266597275274,270.1502171006626,522.1638805228476,403.9130253806,-87.83772192443568,18780.425032760068,12061.714231186425,25533.893281014003,4448.77846349076,38815,2001,Seattle,1.406926529140805,13.813504259808493,1367.1256225425627,0.4723805374464786,2.0449834060797465,2.7803624231719946,1.1735986157591376,17.488526220607667
Company_333,VMA,Retail,Software,72629.92275977778,5814.148094610758,5864.708484343447,331.4656005170051,1240.0249014677768,922.0208830713215,877.7419908493027,295.3662095138988,-18.52610228705811,74.00531025084697,47586.49094742091,8233.121289191586,14267.153097010492,310.913459774523,30986,1960,Seattle,21.32771441816522,5.080128760182068,-0.8621125818557949,0.5770682653511818,2.0702533119644535,0.6206934019157953,1.845236660302778,27.891769289732
Company_334,WMA,Healthcare,E-commerce,74730.3224313623,1765.5421331740697,1790.4192185830782,3739.626153651376,579.6969256027623,452.95873640733197,1035.9278548397974,616.068919740399,724.5170697999292,275.9377102756783,4581.169460281362,5545.961059937008,29410.1611643061,3001.4799474018755,21646,2013,Boston,32.83393325542395,34.89403669074937,-1.3894558967422161,0.18857295711347247,2.0947485336737848,13.447852673464775,0.9383356034421498,5.455149424737612
Company_335,XMA,Finance,Oil & Gas,77811.35666486854,4523.158397431293,4082.752205512812,7644.6810649321815,1840.0734669758676,567.0385806691764,342.4024247615772,833.3304309271136,806.0190710443632,387.4372305186382,31841.761844737925,5212.594265376638,24123.679295366477,3179.0060208226646,17177,1982,Chicago,40.68116358739166,18.42364024661093,10.786992933928609,0.2160779125586303,3.4544085117529084,2.617099000333197,2.789837406277884,32.69531391729827
